RowID,EntryID,Markup,Folio,Date,Left column,Main column,Pounds,Shillings,Pence
2424,V2424,tr,61r,1643-04-13,176,p[ai]d Capt[ain] Ja[mes] douglas C[aptain] Robert Rutherford C[aptain] david Kennimonth C[aptain] david Hunter C[aptain] w[illia]m Abernethy C[aptain] w[illia]m Blare & leifft[enan]t Arthur sinclair Scot[es] reformados attending this present service toward[es] ther entertain[men]t upp[on] a[ccount],235,-,-
2425,V2425,tr,61r,1643-04-13,176,"p[ai]d more to Capt[ain] James Barkley Cap[tain] James Boswell, leifft[enan]t Jo[hn] Home & liefften[an]t Georg Inglis scot[es] officers as above",200,0,0
2426,V2426,tr,61r,1643-04-13,176,"p[ai]d Capt[ain] Robert more C[aptain] Jo[hn] Burne C[aptain] Alex[ander] neale, leifft[enant] Jo[hn] Preston leifft[enant] w[illia]m Hill, officers drago[oons]",130,-,-
2427,V2427,tr,61r,1643-04-13,176,p[ai]d Cornet david midleton for pay due to him as a reformado Cornet of horse uppon acc[oun]tt,30,0,0
2428,V2428,tr,61r,1643-04-13,125,p[ai]d Coll[onel] Jo[hn] midleton toward[es] his pay as Coll[onel] of a reg[imen]t of horse uppon acc[oun]tt,100,0,0
2429,V2429,close table,61r,1643-04-13,166,p[ai]d Georg melve Coll[onel] of a reg[imen]t of dragoon[er]s toward[es] his pay uppon acc[oun]tt,100,-,-
2430,V2430,head,61r,1643-04-14,,14 [April 1643],,,
2431,V2431,open table,61r,1643-04-14,180,p[ai]d Capt[ain] J. Bladwell for 1/2 a mo[nths] pay for him self office[r]s and 50 trop[er]s beg[inning] 28 march last,160,15,-
2432,V2432,close table,61r,1643-04-14,12,p[ai]d Coll[onel] Browne late Coll[onel] of a reg[imen]t of dragoon[er]s for a whole mo[nths] pay as Coll[onel] and Capt[ain] uppon acc[oun]tt,70,0,0
2433,V2433,head,61r,1643-04-16,,16 [April 1643] befor reddinge,,,
2434,V2434,open table,61r,1643-04-16,,p[ai]d 5 mained sold[ier]s [^foot^] for ther relief as by [th]e war[ran]t,11,-,-
2435,V2435,close table,61r,1643-04-16,,more to 5 other mained sold[ier]s [^troopers^],25,-,
2436,V2436,head,61r,1643-04-21,,21 [April 1643],,,
2437,V2437,table (single row),61r,1643-04-21,142,p[ai]d Coll[onel] Barkly for a reward for some of his sold[ier]s for speciall service donn at Redding,20,-,-
2438,V2438,head,61r,1643-04-22,,22 [April 1643],,,
2439,V2439,open table,61r,1643-04-22,75,p[ai]d S[i]r Jo[hn] Meldrom by way of reward for sold[ier]s workinge in [th]e aproches at Reddinge,10,0,0
2440,V2440,close table,61r,1643-04-22,,,402544,18,9
2441,V2441,pb,61v,1643-04-22,,61v,,,
2442,V2442,table (single row),61v,1643-04-22,,Sommeth [th]e paym[entes] on the other side,402544,18,9
2443,V2443,head,61v,1643-04-22,,befor Reding Aprill 22 1643,,,
2444,V2444,open table,61v,1643-04-22,[...],p[ai]d Coll[onel] langham for 7 days pay for [th]e sergeant[es] drum[mer]s Corporall[es] & sold[ier]s of his Regi[men]t uppon accompt,192,7,8
2445,V2445,tr,61v,1643-04-22,75,p[ai]d S[i]r Jo[hn] meldroms Regi[men]t the like,136,7,8
2446,V2446,tr,61v,1643-04-22,13,p[ai]d Coll[onel] Hamdens Regi[men]t the like,270,15,8
2447,V2447,tr,61v,1643-04-22,142,p[ai]d Coll[onel] Barklys Regi[men]t [th]e like,215,14,-
2448,V2448,tr,61v,1643-04-22,136,p[ai]d major g[e]n[era]ll skiptons Regi[men]t the like,275,10,6
2449,V2449,tr,61v,1643-04-22,30,p[ai]d Coll[onel] Ballard[es] Regi[men]t the like,99,1,-
2450,V2450,tr,61v,1643-04-22,49,p[ai]d my lord G[e]n[era]ll[es] Regi[men]t the like,317,13,8
2451,V2451,tr,61v,1643-04-22,69,p[ai]d my lord Peeterborroughs Regi[men]t the like,93,9,-
2452,V2452,tr,61v,1643-04-22,111,p[ai]d my lord Rochford[es] Regi[men]t the like,61,14,4
2453,V2453,tr,61v,1643-04-22,49,p[ai]d my lord Robert[es] Regi[men]t the like,192,7,8
2454,V2454,tr,61v,1643-04-22,137,p[ai]d Coll[onel] Holborns Regiment the like,183,1,-
2455,V2455,tr,61v,1643-04-22,33,p[ai]d Coll[onel] Cholmlies Regi[men]t the like,99,1,0
2456,V2456,close table,61v,1643-04-22,127,p[ai]d S[i]r Edward Peyto in full of a warr[an]t of 1449.11.4.  of [th]e 4 Aprill,449,11,4
2457,V2457,head,61v,1643-04-25,,25 [April 1643],,,
2458,V2458,open table,61v,1643-04-25,46,p[ai]d S[i]r w[illia]m Constable for a weeke for his reg[imen]t,150,17,-
2459,V2459,tr,61v,1643-04-25,132,p[ai]d Collonel Holmstead the like,145,14,4
2460,V2460,tr,61v,1643-04-25,127,p[ai]d S[i]r Edward Peyto the like for his compa[ny] of Fierlock[es],17,11,2
2461,V2461,close table,61v,1643-04-25,137,given the soldiers of Coll[onel] Holborns Regi[men]t for workinge in the trenches,20,0,0
2462,V2462,head,61v,1643-04-26,,No. 14 26 [April 1643],,,
2463,V2463,open table,61v,1643-04-26,132,p[ai]d Comissary Fastaff for the draft horses,350,0,0
2464,V2464,close table,61v,1643-04-26,118 60.18,p[ai]d Capt[ain] mathewes for [th]e under officers & 48 dragon[er]s of his troop for 14 days pay,60,-,-
2465,V2465,head,61v,1643-04-27,,27 [April 1643],,,
2466,V2466,table (single row),61v,1643-04-27,167,p[ai]d Capt[ain] Richard [^Fines^] for 1/2 a mo[nths] pay for his troope begining the 7 Ap[ri]l,174,13,-
2467,V2467,head,61v,1643-04-28,,28 [April 1643],,,
2468,V2468,open table,61v,1643-04-28,41,p[ai]d leifft[enant] Bruce late leifft[enant] to Capt[ain] Jo[hn] Hammond for his pay for 6 week[es] ending 23 Janu[ary],48,6,0
2469,V2469,tr,61v,1643-04-28,80,p[ai]d lawrence lowe surgeon uppon a war[rant] of the 2 febr[uary],94,19,4
2470,V2470,tr,61v,1643-04-28,92,p[ai]d S[i]r samuel luke to be imployed uppon the service uppon accompt,100,0,0
2471,V2471,tr,61v,1643-04-28,167,p[ai]d Capt[ain] Andrew Jackson reformado attending this present service for 2 whole month[es] pay as Captaine of horse uppon acc[oun]tt,109,4,-
2472,V2472,close table,61v,1643-04-28,,,406402,18,1
2473,V2473,pb,62r,1643-04-28,,62r,,,
2474,V2474,table (single row),62r,1643-04-28,,Sommeth [th]e payment[es] on the other side,406402,18,1
2475,V2475,head,62r,1643-04-28,,Aprill 28 1643,,,
2476,V2476,table (single row),62r,1643-04-28,168,"p[ai]d unto Edward wollaston, Henry Crossly Richard Hind, Jo[hn] Baldwin, John Symond[es] Thomas Adams, Georg Ewer, George whitledge, Samuel Flesher, Thomas kelsey Thomas Chetwood, John shelby George white gent[lemen] apointed paymasters of the severall Regiment[es] of Foot in the parlim[entes] service the some of 5 pownd[es], to be given 12s to every soldier of the said Regi[men]t[es] by way of reward",5000,0,0
2477,V2477,head,62r,1643-04-29,,29 [April 1643],,,
2478,V2478,open table,62r,1643-04-29,26,p[ai]d Capt[ain] Georg Austin for pay of [th]e corporall[es] Trumpeters farrier & sadler & 25 troop[er]s of his troope for 7 dayes uppon acc[oun]t,27,16,6
2479,V2479,tr,62r,1643-04-29,16,p[ai]d C[aptain] Arthur Evelin for his under officers & 36 troop[er]s the like,36,8,0
2480,V2480,tr,62r,1643-04-29,63,p[ai]d C[aptain] Thomas Hamond the like for his troope,123,4,0
2481,V2481,tr,62r,1643-04-29,27,p[ai]d Ca[ptain] Jo[hn] Hale for his und[e]r officers & 58 men,57,15,0
2482,V2482,tr,62r,1643-04-29,75,p[ai]d Coll[onel] Jo[hn] meldrom the like & 49 troop[er]s,48,16,0
2483,V2483,tr,62r,1643-04-29,106,p[ai]d major Blare the like & 60 troop[er]s,59,10,0
2484,V2484,tr,62r,1643-04-29,168,p[ai]d Coll[onel] Rudglie [th]e like & 42 troop[er]s,42,14,0
2485,V2485,tr,62r,1643-04-29,142,p[ai]d Coll[onel] Alexand[e]r Barkly reformado for 2 whole mo[nths] pay as Coll[onel],84,0,0
2486,V2486,tr,62r,1643-04-29,176,p[ai]d leifft[enant] James Browne reformado for 2 mo[nths] 12 days to [th]e 26 march,33,0,0
2487,V2487,tr,62r,1643-04-29,119,p[ai]d major w[illia]m urrey for his und[e]r officers & 60 troop[er]s for 7 days,59,10,0
2488,V2488,tr,62r,1643-04-29,37,p[ai]d S[i]r Phillip stapleton the like for 90 of my lord[es] leiff guard & under officers,270,18,0
2489,V2489,tr,62r,1643-04-29,69,p[ai]d the Earle of Peeterborrough the like for his und[e]r officers & 36 troop[er]s,38,10,0
2490,V2490,tr,62r,1643-04-29,,more to [th]e paymasters of [th]e Regiment[es] toward[es] the payment of the foot sold[ier]s 12s a peece by way of reward,600,0,0
2491,V2491,tr,62r,1643-04-29,45,p[ai]d Capt[ain] Thomas Tirrell for his under offic[er]s & 54 troop[er]s,54,5,0
2492,V2492,tr,62r,1643-04-29,21,p[ai]d Capt[ain] Anselme the like & for 90 cuirassiers,121,16,0
2493,V2493,tr,62r,1643-04-29,44,p[ai]d C[aptain] Greenvill [th]e like & for 55 troop[er]s,54,1,6
2494,V2494,tr,62r,1643-04-29,169,p[ai]d C[aptain] Richard Cockaine [th]e like & 33 troop[er]s & 15 men on foot,42,6,6
2495,V2495,tr,62r,1643-04-29,173,p[ai]d Capt[ain] Baynard [th]e like & 60 troop[er]s,59,10,0
2496,V2496,tr,62r,1643-04-29,33,p[ai]d S[i]r w[illia]m Balfour [th]e like & 77 Cuir[assiers] & 12 men foot,136,7,6
2497,V2497,tr,62r,1643-04-29,7,p[ai]d the lord wharton [th]e like & 63 troop[er]s,60,7,6
2498,V2498,tr,62r,1643-04-29,123,p[ai]d major david melvin reformado for 2 mo[nths] pay as major & Capt[ain] of horse,142,16,0
2499,V2499,close table,62r,1643-04-29,,,413556,9,7
2500,V2500,pb,62v,1643-04-29,,62v,,,
2501,V2501,table (single row),62v,1643-04-29,,Sommeth [th]e payment[es] on the other side,413556,9,7
2502,V2502,head,62v,1643-04-29,,Ap[ri]ll 29 [1643],,,
2503,V2503,open table,62v,1643-04-29,166,p[ai]d Coll[onel] Georg melve for [th]e under offic[er]s & 397 dragon[er]s of his Regi[men]t 7 days,245,7,-
2504,V2504,tr,62v,1643-04-29,122,p[ai]d C[aptain] Samuel Bosa the like & 30 troop[er]s,33,5,-
2505,V2505,tr,62v,1643-04-29,,p[ai]d Thomas shemond[es] surgeon of my lord g[e]n[era]ll[es] Regi[men]t of horse for remaine of a warr[an]t of 33l 12. of [th]e 1 march,16,0,0
2506,V2506,tr,62v,1643-04-29,43,p[ai]d Capt[ain] Fra[ncis] Tomson for his inferior offic[er]s & 57 troop[er]s,56,17,6
2507,V2507,tr,62v,1643-04-29,92,p[ai]d S[i]r samuel luke [th]e like & for 83 troop[er]s,79,12,6
2508,V2508,tr,62v,1643-04-29,157,p[ai]d Capt[ain] Cross [th]e like & 84 troop[er]s,80,10,-
2509,V2509,tr,62v,1643-04-29,25,p[ai]d C[aptain] scroop [th]e like & for 38 troop[er]s,37,9,-
2510,V2510,tr,62v,1643-04-29,165,p[ai]d C[aptain] Edward sand[er]s the like & for 37 troop[er]s,37,5,6
2511,V2511,tr,62v,1643-04-29,18,p[ai]d C[aptain] James sheffeild the like & for 80 trop[er]s,77,-,-
2512,V2512,tr,62v,1643-04-29,11,p[ai]d major Gunter the like,77,0,0
2513,V2513,tr,62v,1643-04-29,,p[ai]d Fra[ncis] Foster a wounded troop[er] at keinton,5,0,0
2514,V2514,tr,62v,1643-04-29,142,p[ai]d Coll[onel] Henry Barclay for his pay as Coll[onel] and Capt[ain] for on whole mo[nth],63,0,0
2515,V2515,close table,62v,1643-04-29,122,p[ai]d S[i]r James Ramsey for 7 daies for his under office[r]s & 45 troop[er]s,45,6,6
2516,V2516,head,62v,1643-04-30,,30 [April 1643],,,
2517,V2517,open table,62v,1643-04-30,49,p[ai]d [th]e Lo[rd] G[e]n[era]ll for on whole months pay for his entertainm[en]t,280,-,-
2518,V2518,tr,62v,1643-04-30,132,p[ai]d Thomas Clement deputy to [th]e wagon m[aste]r g[e]n[era]ll toward[es] defraying the charges of the wagons uppon acc[oun]tt,30,0,0
2519,V2519,tr,62v,1643-04-30,36,p[ai]d S[i]r Robert Py for 7 daies for his under officers & 70 troop[er]s,68,5,-
2520,V2520,tr,62v,1643-04-30,125,p[ai]d Coll[onel] midleton [th]e like & 60 troop[er]s,58,9,-
2521,V2521,tr,62v,1643-04-30,163,p[ai]d Capt[ain] Boswell [th]e like & for 57 troop[er]s,56,17,6
2522,V2522,tr,62v,1643-04-30,169,p[ai]d Capt[ain] Gilbert Carr Capt[ain] of [th]e troop lately under Command of Capt[ain] Chichester the like & for 53 troop[er]s,53,7,6
2523,V2523,tr,62v,1643-04-30,136,p[ai]d major g[e]n[era]ll skippon for the under officers of his troop & 80 troop[er]s,77,0,0
2524,V2524,tr,62v,1643-04-30,109,p[ai]d Captaine vernon deputy Thre[asurer] of [th]e Army for his pay from [th]e 30 march to [th]e 29 Aprill 1643 inclusive at 6s.8d p[er] diem,10,-,-
2525,V2525,close table,62v,1643-04-30,,more for 3 clark[es] allowed him at 2s p[er] diem each,9,0,0
2526,V2526,head,62v,1643-05-01,,1 Maye 1643,,,
2527,V2527,open table,62v,1643-05-01,12,p[ai]d Coll[onel] Richard Browne for 7 days pay for his under officers & 56 troop[er]s,56,0,0
2528,V2528,close table,62v,1643-05-01,,,415109,1,7
2529,V2529,pb,63r,1643-05-01,,63r,,,
2530,V2530,table (single row),63r,1643-05-01,,Sommeth [th]e payment[es] on the other side,415109,1,7
2531,V2531,head,63r,1643-05-02,,Maye 2 1643,,,
2532,V2532,open table,63r,1643-05-02,170,p[ai]d Capt[ain] w[illia]m Salkill for [th]e under officers of his troope & 60 troop[er]s for 7 dayes,59,10,0
2533,V2533,tr,63r,1643-05-02,98,p[ai]d Capt[ain] draper the like & 62 troop[er]s,61,5,0
2534,V2534,tr,63r,1643-05-02,15,p[ai]d C[olone]ll Goodwin the like & 60 troop[er]s,59,10,0
2535,V2535,close table,63r,1643-05-02,122,p[ai]d Capt[ain] Bosa for 30 troop[er]s this day entertained in his troop viz 10 of them mounted at 2s.6. p[er] diem & 20 unmounted at xs the weeke for 7 dayes entertainm[en]t,18,15,0
2536,V2536,head,63r,1643-05-03,,3 maye [1643],,,
2537,V2537,open table,63r,1643-05-03,154,p[ai]d Capt[ain] Dundasse for a week[es] pay for his under officers & 100 dragone[r]s,60,4,0
2538,V2538,tr,63r,1643-05-03,118,p[ai]d Capt[ain] mathews for 7  days for [th]e officers & 40 dragoon[er]s of his troop,26,5,-
2539,V2539,close table,63r,1643-05-03,127,p[ai]d S[i]r Edward Peyto for provision of Clout[es] nayles and other necessaries belonginge to [th]e traine of Artigliry,20,0,0
2540,V2540,head,63r,1643-05-04,,4 maye [1643],,,
2541,V2541,open table,63r,1643-05-04,68,p[ai]d leifft[enant] Euseb[us] Marbury leifft[enant] of that compa[ny] of dragon[er]s wherof Robert Turnur was Capt[ain] for an arrear of pay due to him & as a reward of his service,20,0,0
2542,V2542,close table,63r,1643-05-04,160,p[ai]d C George melvill for 7 days pay for his under officers & 50 dragooners,31,10,-
2543,V2543,head,63r,1643-05-05,,5 may [1643],,,
2544,V2544,open table,63r,1643-05-05,170,p[ai]d Alexander Bayly coadjut[er] to [th]e sergeant major g[e]n[era]ll for a mo[nths] pay as liefft[enant] Coll[onel] & Captaine uppon accompt,42,0,0
2545,V2545,tr,63r,1643-05-05,132,p[ai]d Comissary Fastaff toward[es] defrayinge charges of the draft horses,150,0,0
2546,V2546,tr,63r,1643-05-05,165,p[ai]d Capt[ain] Rogers late Cap[tain] of a foot compa[ny] in Coll[onel] Granthams Regi[men]t for and toward[es] his pay as captaine uppon accompt,20,0,0
2547,V2547,close table,63r,1643-05-05,154,p[ai]d Coll[onel] Bulstrood for 7 dayes pay for [th]e under officers & 613 sold[er]s of his Regi[men]t,172,1,8
2548,V2548,head,63r,1643-05-08,,8 [May 1643],,,
2549,V2549,table (single row),63r,1643-05-08,156 del[ivered] [th]e war[rant] in this day to m[aste]r Broad,p[ai]d major Balfour for his under officers & 59 troop[er]s,58,12,6
2550,V2550,head,63r,1643-05-10,,10 [May 1643],,,
2551,V2551,open table,63r,1643-05-10,92,p[ai]d S[i]r samuel luke skoutmaster g[e]n[era]ll to be by him imployed for [th]e service of [th]e state uppon accompt,50,0,0
2552,V2552,close table,63r,1643-05-10,140,p[ai]d Coll[onel] langham for a reward to [th]e Common soldiers of his reg[imen]t for digginge in the trenches befor Redding,20,0,0
2553,V2553,head,63r,1643-05-11,,11 [May 1643],,,
2554,V2554,open table,63r,1643-05-11,46,p[ai]d S[i]r w[illia]m Constable toward[es] the recruting and compleating [th]e severall compa[nies] of his reg[imen]t uppon accompt,100,0,0
2555,V2555,close table,63r,1643-05-11,,,416078,14,9
2556,V2556,pb,63v,1643-05-11,,63v,,,
2557,V2557,table (single row),63v,1643-05-11,,Sommeth [th]e paym[entes] on the other side,416178,14,9
2558,V2558,head,63v,1643-05-20,,20 maye 1643,,,
2559,V2559,open table,63v,1643-05-20,79,p[ai]d Thomas Richardson wagoner g[e]n[era]ll for soe much remaininge due to him uppon his acc[oun]tt as wagon m[aste]r g[e]n[era]ll beginning [th]e 30 July July last & ending 18 may,135,15,-
2560,V2560,close table,63v,1643-05-20,26,p[ai]d C[aptain] Ric[hard] stevans in part of [th]e Remainder of [th]e troop belonging C[aptain] Georg Austin & toward[es] inabling him to compleat the said troop,200,-,-
2561,V2561,head,63v,1643-05-22,,22 [May 1643],,,
2562,V2562,table (single row),63v,1643-05-22,116,p[ai]d Captaine Roe for hier of 4 horses in the traine of Artigliry for 126 dayes endinge the 5 present,35,-,
2563,V2563,head,63v,1643-05-24,,24 [May 1643],,,
2564,V2564,open table,63v,1643-05-24,126,p[ai]d Capt[ain] Cannon purveio[u]r g[e]n[era]ll of [th]e train of Artigliry for his pay for 5 whole mo[nths] from [th]e 1 Aug[us]t to [th]e 19 [Decem]bre at 25 p[er] d[iem],175,-,-
2565,V2565,tr,63v,1643-05-24,47,p[ai]d C[aptain] oliver Cromwell toward[es] payment of his troop uppon accompt,100,-,-
2566,V2566,tr,63v,1643-05-24,66,p[ai]d leifft[enant] Treaver oliver leifft[enant] of Capt[ain] Sandersons foot compa[ny] for an arrear of pay dew to him for 98 days,19,12,-
2567,V2567,tr,63v,1643-05-24,168,p[ai]d Coll[onel] symon Rudgley Cap[tain] of a troope of harqueb[usiers] for [th]e pay of himself officers and 50 troop[er]s for a mo[nth] to end the 11 June,306,12,0
2568,V2568,tr,63v,1643-05-24,171,p[ai]d C[aptain] Anthony Buller for furnishing for furnishing severall officers of major g[e]n[era]ll[es] troop,61,-,-
2569,V2569,tr,63v,1643-05-24,63,p[ai]d C[aptain] Thomas Hamon for a mo[nths] pay for him self officers & 88 troop[er]s [th]e mo[nth] ending [th]e 11 June,447,6,-
2570,V2570,tr,63v,1643-05-24,63,more p[ai]d him for certaine officers of S[i]r John noriches troop and major prettyes troop now riding in his troop for a mo[nths] pay ending 11 June,60,4,-
2571,V2571,tr,63v,1643-05-24,106,p[ai]d major Blare for a mo[nths] pay of [th]e officers & 53 troop[er]s ending 8 June,320,12,-
2572,V2572,tr,63v,1643-05-24,12,p[ai]d Coll[onel] Richard Browne for his officers & 46 troop[er]s as above,300,6,0
2573,V2573,tr,63v,1643-05-24,169,p[ai]d Capt[ain] Gilbert Carr for a mo[nth] for his officers and 61 troop[er]s ending [th]e 12 June,352,-,-
2574,V2574,tr,63v,1643-05-24,156,p[ai]d major Balfour the like for his officers & 56 troop[er]s ending 8 June,335,6,-
2575,V2575,tr,63v,1643-05-24,163,p[ai]d major Boswell the like for his offic[er]s and 64 troop[er]s ending [th]e 12 June,363,6,-
2576,V2576,tr,63v,1643-05-24,75,p[ai]d S[i]r Jo[hn] meldrom for his offic[er]s & 60 troop[er]s ending 12 June,345,2,-
2577,V2577,tr,63v,1643-05-24,16,p[ai]d Capt[ain] Arthur Evelin the like for [th]e offic[er]s & 36 trop[er]s ending 12 June,265,6,-
2578,V2578,close table,63v,1643-05-24,,,419901,1,9
2579,V2579,pb,64r,1643-05-24,,64r,,,
2580,V2580,table (single row),64r,1643-05-24,,Sommeth [th]e paym[entes] on the other side,419901,1,9
2581,V2581,head,64r,1643-05-24,,may 24 [1643],,,
2582,V2582,open table,64r,1643-05-24,167,p[ai]d Capt[ain] Richard Finis for [th]e officers pay of his troop & 58 troop[er]s ending [th]e 11 June for a mo[nth],338,16,0
2583,V2583,tr,64r,1643-05-24,69,p[ai]d the Earle of Peeterbo[rough] for [th]e officers & 56 troop[er]s for a mo[nth] ending 11 June,312,18,-
2584,V2584,tr,64r,1643-05-24,69,more p[ai]d him for a months pay for [th]e officers & 248 sold[ier]s of his Regi[men]t ending [th]e 1 June,739,4,4
2585,V2585,tr,64r,1643-05-24,171,p[ai]d Capt[ain] Rob[er]t Robotham for a mo[nths] pay for [th]e officers & 44 troop[er]s ending [th]e 1 June,277,18,0
2586,V2586,tr,64r,1643-05-24,171,more for buying 20 sadles for his troope at 35s a peece,35,0,0
2587,V2587,tr,64r,1643-05-24,125,p[ai]d Coll[onel] Jo[hn] midleton for a mo[nths] pay for [th]e officers and 65 troop[er]s ending 12 June,366,16,-
2588,V2588,tr,64r,1643-05-24,172,p[ai]d C[aptain] Charles Pim for a whole mo[nths] pay for officers & 36 troop[er]s end 8 June,234,2,-
2589,V2589,tr,64r,1643-05-24,27,p[ai]d Capt[ain] Jo[hn] Hale [th]e like for officers & 52 troop[er]s ending 12 June,321,6,0
2590,V2590,tr,64r,1643-05-24,172,p[ai]d C[aptain] w[illia]m salbuld [th]e like for officers and 74 troop[er]s endi[ng] 11 June,398,6,0
2591,V2591,tr,64r,1643-05-24,43,p[ai]d C[aptain] Fra[ncis] Tomson the like for officers & 60 troop[er]s end[ing] 8 June,349,6,0
2592,V2592,tr,64r,1643-05-24,119,p[ai]d Major w[illia]m urrey the like for officers & 63 troop[er]s end[ing] 11 June,329,18,-
2593,V2593,tr,64r,1643-05-24,173,p[ai]d Capt[ain] Edward sand[er]s the like for officers & 49 troop[er]s end[ing] 19 June,302,8,-
2594,V2594,tr,64r,1643-05-24,92,p[ai]d S[i]r sam[ue]ll luke scout m[aste]r g[e]n[era]ll uppon acc[oun]t,50,-,-
2595,V2595,tr,64r,1643-05-24,154,p[ai]d C[aptain] Georg Dundass for a mo[nths] pay for [th]e officers & 105 drago[ons] end[ing] 8 June,293,6,0
2596,V2596,tr,64r,1643-05-24,21,p[ai]d C[aptain] w[illia]m Anselme the like for [th]e officers & 88 cuirass[ier]s ending 11 June,604,16,-
2597,V2597,close table,64r,1643-05-24,67,p[ai]d C[aptain] nicholas devereux late capt[ain] of a compa[ny] of Foot in Coll[onel] Essex reg[imen]t for [th]e arrears of his pay as by [th]e warr[ant],132,15,-
2598,V2598,head,64r,1643-05-25,,25 [May 1643],,,
2599,V2599,open table,64r,1643-05-25,19,p[ai]d Jo[hn] Littlepage & Tho[mas] Scot wagon[er]s attending [th]e traine for hier of 12 horses for [?100?] dayes from [th]e 31 [Decem]bre to [th]e 16 Aprill as by a warr[ant] - [th]e wagoners war[rantes] ar at the end of the bundell,133,1,6
